x,y,magnitude
99,17,4663873
99,18,4707164
99,19,4712685
99,20,4729674
99,21,4768250
99,22,4857966
99,23,4963605
99,24,4910690
99,25,4619506
99,26,4325694
99,27,4059323
99,28,3909905
99,29,3730799
99,30,3382086
99,31,3016264
99,32,2735387
99,33,2596334
99,34,2370097
99,35,1838588
99,36,1178967
99,37,601546
99,38,176676
99,39,18573
99,40,7710
99,41,557
99,42,59
99,43,14
99,44,1.22E-10
99,45,7.20E-11
99,46,2.95E-10
99,47,5.11E-11
99,48,1.75E-10
99,49,2.85E-10
99,50,1.39E-10
99,51,3.77E-10
99,52,3.60E-10
99,53,1.55E-10
99,54,2.85E-10
99,55,3.41E-10
99,56,2.21E-10
99,57,3.66E-10
99,58,1.57E-10
99,59,3.86E-10
99,60,2.73E-10
99,61,9.58E-11
99,62,1.70E-10
99,63,2.88E-10
99,64,1.44E-10
99,65,2.59E-10
99,66,1.39E-10
99,67,2.78E-10
99,68,1.51E-10
99,69,5
99,70,4
99,71,183
99,72,1278
99,73,4315
99,74,25105
99,75,121787
99,76,276556
99,77,529113
99,78,812138
99,79,1034758
99,80,1199911
99,81,1319427
99,82,1447888
99,83,1618319
99,84,1812238
99,85,2034049
99,86,2229800
99,87,2415787
99,88,2539103
99,89,2605371
99,90,2603133
99,91,2922158
99,92,3725623
99,93,4617536
99,94,5630117
99,95,6215331
99,96,6220239
99,97,6211356
99,98,5824085
99,99,4914798
99,100,4046354
99,101,3159245
99,102,2672006
99,103,2633085
99,104,2576100
99,105,2442292
99,106,2261243
99,107,2067832
99,108,1861600
99,109,1683559
99,110,1518671
99,111,1360586
99,112,1214567
99,113,1051683
99,114,822342
99,115,550709
99,116,295612
99,117,130068
99,118,26802
99,119,4045
99,120,1262
99,121,188
99,122,2
99,123,5
99,124,13
99,125,46
99,126,694
99,127,4527
100,0,8958
100,1,55094
100,2,217609
100,3,535773
100,4,1012345
100,5,1607920
100,6,2246053
100,7,2820389
100,8,3261274
100,9,3535438
100,10,3663794
100,11,3682462
100,12,3764592
100,13,4010784
100,14,4343965
100,15,4709578
100,16,4937451
100,17,5064744
100,18,5096652
100,19,5024704
100,20,4935767
100,21,4993236
100,22,5173836
100,23,5365951
100,24,5351691
100,25,4976871
100,26,4557587
100,27,4180936
100,28,3862464
100,29,3565508
100,30,3181033
100,31,2861355
100,32,2633033
100,33,2499085
100,34,2181426
100,35,1580429
100,36,943010
100,37,418114
100,38,79046
100,39,12153
100,40,4377
100,41,71
100,42,60
100,43,1
100,44,1.24E-10
100,45,5.82E-11
100,46,2.45E-10
100,47,5.73E-11
100,48,2.00E-10
100,49,2.99E-10
100,50,1.67E-10
100,51,3.53E-10
100,52,3.75E-10
100,53,1.51E-10
100,54,2.98E-10
100,55,3.76E-10
100,56,2.66E-10
100,57,3.45E-10
100,58,2.15E-10
100,59,4.58E-10
100,60,3.47E-10
100,61,1.68E-10
100,62,2.39E-10
100,63,3.22E-10
100,64,1.65E-10
100,65,2.60E-10
100,66,1.28E-10
100,67,3.03E-10
100,68,1.50E-10
100,69,1
100,70,6
100,71,45
100,72,561
100,73,2698
100,74,10397
100,75,76272
100,76,201487
100,77,420474
100,78,697593
100,79,950777
100,80,1155556
100,81,1342485
100,82,1512159
100,83,1683598
100,84,1846806
100,85,1997674
100,86,2165931
100,87,2348101
100,88,2496006
100,89,2579587
100,90,2634788
100,91,3134408
100,92,3925907
100,93,4764010
100,94,5244969
100,95,5133342
100,96,5124959
100,97,5143144
100,98,5440041
100,99,5072817
100,100,4243686
100,101,3427018
100,102,2765776
100,103,2624680
100,104,2543839
100,105,2386824
100,106,2200268
100,107,2047685
100,108,1901563
100,109,1755566
100,110,1586436
100,111,1396276
100,112,1188007
100,113,966894
100,114,719897
100,115,448080
100,116,218661
100,117,84579
100,118,10353
100,119,2546
100,120,563
100,121,44
100,122,4
100,123,1
100,124,2
100,125,37
100,126,138
100,127,2547
101,0,5686
101,1,26420
101,2,134167
101,3,389570
101,4,804088
101,5,1361640
101,6,2026116
101,7,2660514
101,8,3163836
101,9,3488638
101,10,3624299
101,11,3690850
101,12,3834843
101,13,4169178
101,14,4605958
101,15,5059704
101,16,5399899
101,17,5562019
101,18,5586462
101,19,5413543
101,20,5235891
101,21,5282219
101,22,5500251
101,23,5721134
101,24,5709465
101,25,5302600
101,26,4720914
101,27,4197987
101,28,3687739
101,29,3271249
101,30,2911845
101,31,2668188
101,32,2513215
101,33,2354035
101,34,1957311
101,35,1328279
101,36,723463
101,37,256029
101,38,30759
101,39,9684
101,40,1574
101,41,49
101,42,33
101,43,1.55E-10
101,44,7.60E-11
101,45,2.17E-11
101,46,2.46E-10
101,47,9.64E-11
101,48,2.21E-10
101,49,3.17E-10
101,50,2.08E-10
101,51,3.32E-10
101,52,3.61E-10
101,53,1.47E-10
101,54,2.63E-10
101,55,3.60E-10
101,56,2.33E-10
101,57,2.83E-10
101,58,2.15E-10
101,59,4.88E-10
101,60,3.51E-10
101,61,2.01E-10
101,62,2.73E-10
101,63,3.57E-10
101,64,1.73E-10
101,65,2.66E-10
101,66,1.25E-10
101,67,3.53E-10
101,68,1.38E-10
101,69,1.09E-10
101,70,7
101,71,7
101,72,270
101,73,1741
101,74,5577
101,75,38097
101,76,145082
101,77,320201
101,78,583952
101,79,862780
101,80,1115720
101,81,1366433
101,82,1578287
101,83,1752794
101,84,1880212
101,85,1972018
101,86,2115648
101,87,2273528
101,88,2450732
101,89,2549212
101,90,2732404
101,91,3349645
101,92,4099776
101,93,4828255
101,94,4769481
101,95,4181693
101,96,4125187
101,97,4230531
101,98,4935860
101,99,5128048
101,100,4396992
101,101,3659621
101,102,2932704
101,103,2612651
101,104,2501099
101,105,2329040
101,106,2149686
101,107,2031418
101,108,1950317
101,109,1828408
101,110,1662190
101,111,1435478
101,112,1170176
101,113,889320
101,114,612675
101,115,348537
101,116,160126
101,117,45707
101,118,5736
101,119,1834
101,120,308
101,121,6
101,122,7
101,123,9.44E-11
101,124,2.74E-10
101,125,20
101,126,50
101,127,1147
102,0,3323
102,1,12046
102,2,75971
102,3,268838
102,4,620894
102,5,1126495
102,6,1777868
102,7,2456219
102,8,3006166
102,9,3377255
102,10,3514975
102,11,3575739
102,12,3749953
102,13,4123423
102,14,4640187
102,15,5169876
102,16,5570609
102,17,5732326
102,18,5709231
102,19,5431077
102,20,5195958
102,21,5196395
102,22,5410693
102,23,5638025
102,24,5644619
102,25,5267691
102,26,4592154
102,27,3946995
102,28,3302503
102,29,2833579
102,30,2592858
102,31,2444827
102,32,2369913
102,33,2197415
102,34,1718810
102,35,1077980
102,36,525521
102,37,132000
102,38,15477
102,39,6490
102,40,344
102,41,60
102,42,9
102,43,9.02E-11
102,44,1.17E-10
102,45,6.08E-11
102,46,2.41E-10
102,47,1.74E-10
102,48,2.51E-10
102,49,3.52E-10
102,50,2.36E-10
102,51,3.29E-10
102,52,3.65E-10
102,53,1.44E-10
102,54,2.63E-10
102,55,3.53E-10
102,56,2.07E-10
102,57,2.43E-10
102,58,2.20E-10
102,59,5.18E-10
102,60,3.60E-10
102,61,2.42E-10
102,62,3.17E-10
102,63,3.81E-10
102,64,1.79E-10
102,65,2.34E-10
102,66,7.65E-11
102,67,3.64E-10
102,68,1.51E-10
102,69,1.42E-10
102,70,2
102,71,3
102,72,93
102,73,740
102,74,3111
102,75,15653
102,76,98255
102,77,236686
102,78,476283
102,79,760338
102,80,1060184
102,81,1354399
102,82,1587753
102,83,1762413
102,84,1853700
102,85,1901236
102,86,2004670
102,87,2151597
102,88,2338406
102,89,2466422
102,90,2834591
102,91,3500243
102,92,4217767
102,93,4742961
102,94,4238743
102,95,3422313
102,96,3216266
102,97,3501967
102,98,4371932
102,99,4987232
102,100,4504382
102,101,3807820
102,102,3087180
102,103,2558008
102,104,2376983
102,105,2198299
102,106,2047363
102,107,1956117
102,108,1918481
102,109,1827987
102,110,1668803
102,111,1429820
102,112,1125987
102,113,798749
102,114,507925
102,115,259699
102,116,110652
102,117,18108
102,118,3154
102,119,860
102,120,120
102,121,1
102,122,3
102,123,1.47E-10
102,124,2.33E-10
102,125,4
102,126,42
102,127,271
103,0,1810
103,1,6989
103,2,38723
103,3,172449
103,4,460750
103,5,905581
103,6,1507220
103,7,2183264
103,8,2746453
103,9,3133788
103,10,3261894
103,11,3242999
103,12,3377578
103,13,3718311
103,14,4241871
103,15,4789135
103,16,5161656
103,17,5274365
103,18,5155538
103,19,4817589
103,20,4555322
103,21,4521468
103,22,4754596
103,23,5006788
103,24,5073180
103,25,4812234
103,26,4174656
103,27,3468011
103,28,2809761
103,29,2373112
103,30,2285039
103,31,2278220
103,32,2263048
103,33,2044816
103,34,1474336
103,35,847616
103,36,349311
103,37,56204
103,38,11251
103,39,3231
103,40,73
103,41,46
103,42,1
103,43,2.82E-10
103,44,2.35E-10
103,45,5.30E-11
103,46,2.24E-10
103,47,1.61E-10
103,48,2.12E-10
103,49,3.19E-10
103,50,2.31E-10
103,51,2.86E-10
103,52,3.34E-10
103,53,1.12E-10
103,54,1.97E-10
103,55,2.75E-10
103,56,1.26E-10
103,57,1.73E-10
103,58,1.76E-10
103,59,4.77E-10
103,60,3.13E-10
103,61,2.01E-10
103,62,2.79E-10
103,63,3.55E-10
103,64,1.59E-10
103,65,1.71E-10
103,66,3.18E-11
103,67,3.09E-10
103,68,1.69E-10
103,69,1.40E-10
103,70,1.78E-10
103,71,7
103,72,18
103,73,364
103,74,2182
103,75,7296
103,76,55663
103,77,171482
103,78,370334
103,79,643864
103,80,956204
103,81,1255614
103,82,1481554
103,83,1631396
103,84,1695053
103,85,1711280
103,86,1763513
103,87,1908529
103,88,2072654
103,89,2285026
103,90,2854284
103,91,3549640
103,92,4247183
103,93,4451566
103,94,3701780
103,95,2831985
103,96,2441956
103,97,2932121
103,98,3814466
103,99,4618491
103,100,4526667
103,101,3839270
103,102,3132128
103,103,2430715
103,104,2106753
103,105,1927549
103,106,1805671
103,107,1747830
103,108,1736763
103,109,1681878
103,110,1535476
103,111,1323089
103,112,1015043
103,113,684808
103,114,406057
103,115,190873
103,116,66496
103,117,7505
103,118,2189
103,119,401
103,120,15
103,121,6
103,122,2.23E-10
103,123,2.01E-10
103,124,1.92E-10
103,125,2.68E-10
103,126,31
103,127,54
104,0,686
104,1,4502
104,2,17796
104,3,102357
104,4,326968
104,5,708907
104,6,1247069
104,7,1881978
104,8,2443247
104,9,2829906
104,10,2951094
104,11,2843909
104,12,2887649
104,13,3162786
104,14,3643758
104,15,4167171
104,16,4476573
104,17,4516517
104,18,4283375
104,19,3932823
104,20,3680838
104,21,3663168
104,22,3900314
104,23,4185814
104,24,4345294
104,25,4231746
104,26,3721097
104,27,3017447
104,28,2427665
104,29,2085390
104,30,2105974
104,31,2222116
104,32,2202204
104,33,1855030
104,34,1224578
104,35,637616
104,36,201141
104,37,23272
104,38,8569
104,39,963
104,40,56
104,41,22
104,42,3.49E-10
104,43,2.72E-10
104,44,2.36E-10
104,45,8.64E-11
104,46,1.90E-10
104,47,1.44E-10
104,48,1.95E-10
104,49,3.26E-10
104,50,2.19E-10
104,51,2.95E-10
104,52,3.72E-10
104,53,1.17E-10
104,54,1.88E-10
104,55,2.75E-10
104,56,1.61E-10
104,57,2.00E-10
104,58,1.98E-10
104,59,5.08E-10
104,60,3.76E-10
104,61,2.23E-10
104,62,2.93E-10
104,63,3.74E-10
104,64,2.06E-10
104,65,1.40E-10
104,66,6.00E-11
104,67,2.93E-10
104,68,1.72E-10
104,69,1.77E-10
104,70,1.75E-10
104,71,5
104,72,4
104,73,175
104,74,1276
104,75,4240
104,76,24757
104,77,121618
104,78,277125
104,79,530500
104,80,827210
104,81,1099576
104,82,1308371
104,83,1419761
104,84,1458842
104,85,1459725
104,86,1474669
104,87,1600163
104,88,1738921
104,89,2105354
104,90,2828780
104,91,3560216
104,92,4192851
104,93,4019801
104,94,3205568
104,95,2367612
104,96,1886253
104,97,2465968
104,98,3303782
104,99,4131372
104,100,4450625
104,101,3845832
104,102,3122759
104,103,2318277
104,104,1784360
104,105,1603594
104,106,1502958
104,107,1478060
104,108,1482413
104,109,1451492
104,110,1335679
104,111,1153694
104,112,872373
104,113,572496
104,114,310325
104,115,137734
104,116,30399
104,117,4622
104,118,1423
104,119,218
104,120,3
104,121,6
104,122,2.21E-10
104,123,2.30E-10
104,124,1.85E-10
104,125,2.90E-10
104,126,13
104,127,44
105,0,142
105,1,2554
105,2,9003
105,3,55178
105,4,217662
105,5,535974
105,6,1010739
105,7,1596868
105,8,2163950
105,9,2563919
105,10,2700703
105,11,2565379
105,12,2515906
105,13,2740483
105,14,3181248
105,15,3675204
105,16,3919691
105,17,3864008
105,18,3545971
105,19,3214043
105,20,3004707
105,21,3012347
105,22,3210533
105,23,3503764
105,24,3736736
105,25,3720414
105,26,3371244
105,27,2765771
105,28,2267695
105,29,2046186
105,30,2099157
105,31,2227401
105,32,2119086
105,33,1622239
105,34,986172
105,35,450831
105,36,94467
105,37,13501
105,38,5162
105,39,150
105,40,62
105,41,4
105,42,2.40E-10
105,43,3.28E-10
105,44,2.85E-10
105,45,1.01E-10
105,46,1.55E-10
105,47,1.52E-10
105,48,1.87E-10
105,49,3.47E-10
105,50,2.09E-10
105,51,3.25E-10
105,52,4.04E-10
105,53,1.44E-10
105,54,1.52E-10
105,55,2.49E-10
105,56,1.71E-10
105,57,2.12E-10
105,58,2.12E-10
105,59,5.24E-10
105,60,4.32E-10
105,61,2.33E-10
105,62,3.32E-10
105,63,4.02E-10
105,64,2.81E-10
105,65,1.01E-10
105,66,6.90E-11
105,67,3.07E-10
105,68,1.31E-10
105,69,1.92E-10
105,70,1.30E-10
105,71,1
105,72,6
105,73,46
105,74,566
105,75,2716
105,76,10469
105,77,76348
105,78,201639
105,79,421120
105,80,699001
105,81,952887
105,82,1151918
105,83,1246569
105,84,1271259
105,85,1265808
105,86,1264973
105,87,1340749
105,88,1496548
105,89,2038108
105,90,2821824
105,91,3578814
105,92,4022686
105,93,3537058
105,94,2752915
105,95,1983130
105,96,1574705
105,97,2062490
105,98,2839402
105,99,3617862
105,100,4208882
105,101,3860427
105,102,3122825
105,103,2297729
105,104,1583978
105,105,1354857
105,106,1279815
105,107,1276875
105,108,1287825
105,109,1261428
105,110,1171165
105,111,991480
105,112,743115
105,113,469685
105,114,231313
105,115,92328
105,116,11602
105,117,2551
105,118,581
105,119,52
105,120,3
105,121,1
105,122,1.61E-10
105,123,2.15E-10
105,124,2.33E-10
105,125,2.71E-10
105,126,2
105,127,37
106,0,50
106,1,1147
106,2,5678
106,3,26406
106,4,134141
106,5,389362
106,6,801470
106,7,1346452
106,8,1927433
106,9,2372649
106,10,2556911
106,11,2455711
106,12,2350211
106,13,2523173
106,14,2919178
106,15,3354145
106,16,3501356
106,17,3331850
106,18,2980903
106,19,2681851
106,20,2534696
106,21,2547403
106,22,2682679
106,23,2948636
106,24,3206093
106,25,3291018
106,26,3135238
106,27,2694184
106,28,2293198
106,29,2156127
106,30,2169695
106,31,2215320
106,32,1971359
106,33,1373218
106,34,762948
106,35,283772
106,36,38001
106,37,10480
106,38,1988
106,39,50
106,40,39
106,41,9.31E-11
106,42,1.26E-10
106,43,4.19E-10
106,44,3.88E-10
106,45,1.03E-10
106,46,8.36E-11
106,47,1.17E-10
106,48,1.67E-10
106,49,3.43E-10
106,50,1.84E-10
106,51,3.54E-10
106,52,4.27E-10
106,53,1.74E-10
106,54,1.24E-10
106,55,2.23E-10
106,56,1.62E-10
106,57,1.93E-10
106,58,2.10E-10
106,59,5.11E-10
106,60,4.22E-10
106,61,2.13E-10
106,62,3.48E-10
106,63,4.11E-10
106,64,3.39E-10
106,65,8.25E-11
106,66,6.13E-11
106,67,3.17E-10
106,68,1.09E-10
106,69,2.24E-10
106,70,1.33E-10
106,71,1.78E-10
106,72,7
106,73,7
106,74,270
106,75,1741
106,76,5560
106,77,38075
106,78,145028
106,79,320329
106,80,582356
106,81,848062
106,82,1053372
106,83,1174811
106,84,1210014
106,85,1200441
106,86,1197427
106,87,1219171
106,88,1438592
106,89,2085427
106,90,2860208
106,91,3581584
106,92,3703475
106,93,3061502
106,94,2338416
106,95,1670481
106,96,1429098
106,97,1722181
106,98,2410350
106,99,3127544
106,100,3811322
106,101,3843564
106,102,3151581
106,103,2366740
106,104,1595111
106,105,1253304
106,106,1211239
106,107,1219110
106,108,1224438
106,109,1183275
106,110,1082112
106,111,878079
106,112,633042
106,113,369678
106,114,170884
106,115,51786
106,116,6603
106,117,2096
106,118,340
106,119,13
106,120,7
106,121,3.84E-11
106,122,1.53E-10
106,123,2.05E-10
106,124,2.46E-10
106,125,2.95E-10
106,126,3.15E-10
106,127,20
107,0,42
107,1,271
107,2,3325
107,3,12051
107,4,75966
107,5,268639
107,6,618290
107,7,1116245
107,8,1694932
107,9,2198275
107,10,2443036
107,11,2401691
107,12,2290013
107,13,2400553
107,14,2730844
107,15,3067901
107,16,3088131
107,17,2814625
107,18,2473297
107,19,2217891
107,20,2128412
107,21,2139975
107,22,2234016
107,23,2454879
107,24,2729721
107,25,2938932
107,26,2953990
107,27,2711845
107,28,2424142
107,29,2296546
107,30,2234179
107,31,2162064
107,32,1761322
107,33,1123620
107,34,559825
107,35,151613
107,36,17187
107,37,7145
107,38,442
107,39,63
107,40,11
107,41,2.68E-10
107,42,3.49E-10
107,43,4.85E-10
107,44,2.52E-10
107,45,1.03E-10
107,46,1.41E-10
107,47,1.27E-10
107,48,1.54E-10
107,49,3.50E-10
107,50,1.66E-10
107,51,3.75E-10
107,52,4.18E-10
107,53,1.77E-10
107,54,9.18E-11
107,55,1.84E-10
107,56,1.53E-10
107,57,2.00E-10
107,58,2.42E-10
107,59,4.69E-10
107,60,3.68E-10
107,61,2.04E-10
107,62,3.61E-10
107,63,4.38E-10
107,64,3.89E-10
107,65,9.65E-11
107,66,5.03E-11
107,67,2.80E-10
107,68,8.02E-11
107,69,2.13E-10
107,70,1.12E-10
107,71,1.54E-10
107,72,2
107,73,3
107,74,93
107,75,740
107,76,3116
107,77,15660
107,78,98217
107,79,236326
107,80,474487
107,81,750242
107,82,974270
107,83,1136586
107,84,1195913
107,85,1194508
107,86,1190498
107,87,1186961
107,88,1489778
107,89,2147449
107,90,2889947
107,91,3482360
107,92,3272193
107,93,2617989
107,94,1957396
107,95,1443599
107,96,1348935
107,97,1471804
107,98,2013581
107,99,2675218
107,100,3333449
107,101,3687066
107,102,3161303
107,103,2429013
107,104,1704430
107,105,1246617
107,106,1205421
107,107,1220461
107,108,1214589
107,109,1153204
107,110,1012805
107,111,787209
107,112,530031
107,113,279188
107,114,121706
107,115,21831
107,116,3623
107,117,1245
107,118,152
107,119,2
107,120,5
107,121,4.11E-11
107,122,1.44E-10
107,123,1.76E-10
107,124,2.10E-10
107,125,3.38E-10
107,126,3.33E-10
107,127,4
108,0,31
108,1,54
108,2,1810
108,3,6989
108,4,38707
108,5,172325
108,6,458894
108,7,897898
108,8,1451590
108,9,1997200
108,10,2301630
108,11,2322727
108,12,2245434
108,13,2302203
108,14,2554061
108,15,2778567
108,16,2673773
108,17,2331582
108,18,2015085
108,19,1816338
108,20,1778792
108,21,1795201
108,22,1855592
108,23,2017914
108,24,2294002
108,25,2561476
108,26,2692346
108,27,2655372
108,28,2507626
108,29,2384278
108,30,2263557
108,31,2047506
108,32,1519583
108,33,887779
108,34,378622
108,35,65970
108,36,11676
108,37,3642
108,38,78
108,39,51
108,40,1
108,41,8.54E-11
108,42,3.51E-10
108,43,3.36E-10
108,44,1.91E-10
108,45,1.48E-10
108,46,1.33E-10
108,47,1.38E-10
108,48,1.78E-10
108,49,3.48E-10
108,50,1.54E-10
108,51,3.67E-10
108,52,3.95E-10
108,53,1.72E-10
108,54,8.35E-11
108,55,1.46E-10
108,56,1.25E-10
108,57,1.90E-10
108,58,2.45E-10
108,59,4.15E-10
108,60,2.97E-10
108,61,1.67E-10
108,62,3.38E-10
108,63,4.11E-10
108,64,4.03E-10
108,65,1.23E-10
108,66,6.11E-11
108,67,2.34E-10
108,68,5.48E-11
108,69,1.75E-10
108,70,7.48E-11
108,71,9.76E-11
108,72,1.94E-10
108,73,7
108,74,18
108,75,364
108,76,2182
108,77,7294
108,78,55641
108,79,171114
108,80,368612
108,81,636818
108,82,886871
108,83,1078278
108,84,1172281
108,85,1193719
108,86,1179288
108,87,1194698
108,88,1559901
108,89,2173872
108,90,2857580
108,91,3216500
108,92,2790312
108,93,2191045
108,94,1600501
108,95,1274459
108,96,1254395
108,97,1284601
108,98,1637668
108,99,2235142
108,100,2828112
108,101,3327941
108,102,3102204
108,103,2426646
108,104,1800161
108,105,1303363
108,106,1200212
108,107,1217549
108,108,1191450
108,109,1109788
108,110,927243
108,111,688384
108,112,425864
108,113,206388
108,114,76801
108,115,9602
108,116,2490
108,117,556
108,118,37
108,119,5
108,120,1
108,121,6.21E-11
108,122,1.72E-10
108,123,1.87E-10
108,124,1.53E-10
108,125,3.97E-10
108,126,3.79E-10
108,127,1.43E-10
109,0,13
109,1,44
109,2,686
109,3,4502
109,4,17788
109,5,102247
109,6,326137
109,7,703451
109,8,1218271
109,9,1777817
109,10,2143232
109,11,2226925
109,12,2207310
109,13,2242854
109,14,2413465
109,15,2524395
109,16,2311869
109,17,1945637
109,18,1667749
109,19,1534912
109,20,1527820
109,21,1541767
109,22,1566785
109,23,1675946
109,24,1916942
109,25,2199393
109,26,2403060
109,27,2488052
109,28,2477472
109,29,2367224
109,30,2211411
109,31,1870923
109,32,1268072
109,33,671064
109,34,223749
109,35,26437
109,36,8948
109,37,1162
109,38,57
109,39,24
109,40,1.95E-10
109,41,1.58E-10
109,42,4.72E-10
109,43,4.53E-10
109,44,2.56E-10
109,45,1.63E-10
109,46,1.77E-10
109,47,1.89E-10
109,48,2.29E-10
109,49,3.28E-10
109,50,1.21E-10
109,51,3.29E-10
109,52,3.58E-10
109,53,1.39E-10
109,54,1.01E-10
109,55,1.14E-10
109,56,9.12E-11
109,57,1.75E-10
109,58,2.39E-10
109,59,3.68E-10
109,60,2.54E-10
109,61,1.53E-10
109,62,3.36E-10
109,63,4.15E-10
109,64,4.27E-10
109,65,1.64E-10
109,66,5.87E-11
109,67,2.00E-10
109,68,7.35E-11
109,69,1.47E-10
109,70,7.42E-11
109,71,4.66E-11
109,72,1.71E-10
109,73,5
109,74,4
109,75,175
109,76,1276
109,77,4236
109,78,24757
109,79,121414
109,80,276119
109,81,527731
109,82,796947
109,83,1007801
109,84,1144263
109,85,1189815
109,86,1170030
109,87,1249006
109,88,1630302
109,89,2171740
109,90,2741535
109,91,2809108
109,92,2313252
109,93,1778551
109,94,1289984
109,95,1129410
109,96,1129520
109,97,1131379
109,98,1311553
109,99,1811361
109,100,2343583
109,101,2859038
109,102,2956992
109,103,2403284
109,104,1871926
109,105,1410007
109,106,1210076
109,107,1215391
109,108,1167192
109,109,1053681
109,110,840607
109,111,585830
109,112,326442
109,113,149586
109,114,38180
109,115,5430
109,116,1718
109,117,270
109,118,6
109,119,7
109,120,2.33E-10
109,121,8.88E-11
109,122,1.48E-10
109,123,1.39E-10
109,124,1.38E-10
109,125,3.97E-10
109,126,3.63E-10
109,127,1.39E-10
110,0,2
110,1,37
110,2,142
110,3,2554
110,4,9003
110,5,55068
110,6,217468
110,7,531965
110,8,994400
110,9,1540981
110,10,1959947
110,11,2104472
110,12,2147497
110,13,2218736
110,14,2346745
110,15,2392349
110,16,2135322
110,17,1787440
110,18,1559819
110,19,1487112
110,20,1488514
110,21,1500387
110,22,1514145
110,23,1572485
110,24,1715755
110,25,1950346
110,26,2162504
110,27,2289434
110,28,2361600
110,29,2272715
110,30,2060990
110,31,1626406
110,32,1020288
110,33,477918
110,34,110244
110,35,13768
110,36,5609
110,37,189
110,38,61
110,39,5
110,40,8.24E-11
110,41,1.73E-10
110,42,2.53E-10
110,43,3.29E-10
110,44,2.75E-10
110,45,9.52E-11
110,46,1.48E-10
110,47,2.20E-10
110,48,2.87E-10
110,49,3.32E-10
110,50,1.09E-10
110,51,2.94E-10
110,52,3.34E-10
110,53,9.06E-11
110,54,1.43E-10
110,55,1.04E-10
110,56,1.03E-10
110,57,1.33E-10
110,58,1.85E-10
110,59,3.28E-10
110,60,2.40E-10
110,61,1.34E-10
110,62,3.65E-10
110,63,4.13E-10
110,64,4.75E-10
110,65,1.39E-10
110,66,4.13E-11
110,67,2.53E-10
110,68,8.57E-11
110,69,8.19E-11
110,70,1.31E-10
110,71,9.79E-11
110,72,2.16E-10
110,73,1
110,74,6
110,75,46
110,76,566
110,77,2716
110,78,10469
110,79,76307
110,80,201540
110,81,420435
110,82,691922
110,83,926480
110,84,1101060
110,85,1171838
110,86,1173093
110,87,1332135
110,88,1674406
110,89,2126642
110,90,2514342
110,91,2324863
110,92,1848577
110,93,1368871
110,94,1014552
110,95,957876
110,96,955364
110,97,958399
110,98,1025694
110,99,1389454
110,100,1871310
110,101,2344980
110,102,2654184
110,103,2341702
110,104,1894450
110,105,1509316
110,106,1242657
110,107,1198412
110,108,1133761
110,109,977346
110,110,747447
110,111,483956
110,112,241953
110,113,100307
110,114,15326
110,115,2984
110,116,730
110,117,90
110,118,3
110,119,2
110,120,2.95E-10
110,121,9.43E-11
110,122,9.74E-11
110,123,7.36E-11
110,124,1.80E-10
110,125,3.53E-10
110,126,3.28E-10
110,127,1.41E-10
111,0,2.03E-10
111,1,20
111,2,50
111,3,1147
111,4,5678
111,5,26296
111,6,134007
111,7,385557
111,8,787913
111,9,1303061
111,10,1751804
111,11,1956457
111,12,2062912
111,13,2174946
111,14,2264173
111,15,2251163
111,16,1977855
111,17,1663652
111,18,1490582
111,19,1463826
111,20,1471733
111,21,1483156
111,22,1499029
111,23,1525788
111,24,1620937
111,25,1809564
111,26,1998477
111,27,2129580
111,28,2190491
111,29,2105492
111,30,1828016
111,31,1341706
111,32,790450
111,33,307976
111,34,45030
111,35,10630
111,36,2441
111,37,47
111,38,42
111,39,1.45E-10
111,40,3.51E-10
111,41,1.72E-10
111,42,2.33E-10
111,43,3.56E-10
111,44,2.86E-10
111,45,7.88E-11
111,46,2.04E-10
111,47,2.26E-10
111,48,2.94E-10
111,49,3.28E-10
111,50,1.38E-10
111,51,2.59E-10
111,52,3.12E-10
111,53,5.58E-11
111,54,1.84E-10
111,55,1.25E-10
111,56,1.11E-10
111,57,1.30E-10
111,58,1.66E-10
111,59,2.76E-10
111,60,2.46E-10
111,61,1.34E-10
111,62,3.80E-10
111,63,4.03E-10
111,64,4.84E-10
111,65,1.40E-10
111,66,8.36E-11
111,67,3.06E-10
111,68,1.11E-10
111,69,9.37E-11
111,70,1.40E-10
111,71,1.57E-10
111,72,2.70E-10
111,73,1.90E-10
111,74,7
111,75,7
111,76,270
111,77,1741
111,78,5559
111,79,38074
111,80,144985
111,81,319978
111,82,581552
111,83,838782
111,84,1039239
111,85,1141842
111,86,1190258
111,87,1400536
111,88,1682746
111,89,2031981
111,90,2158711
111,91,1781431
111,92,1307138
111,93,844718
111,94,622690
111,95,608209
111,96,601511
111,97,608689
111,98,627059
111,99,859928
111,100,1323937
111,101,1792837
111,102,2218960
111,103,2224526
111,104,1880517
111,105,1579804
111,106,1298828
111,107,1170199
111,108,1087341
111,109,891458
111,110,647790
111,111,384061
111,112,176942
111,113,55902
111,114,6995
111,115,2153
111,116,359
111,117,14
111,118,7
111,119,2.11E-10
111,120,3.02E-10
111,121,6.10E-11
111,122,6.89E-11
111,123,8.83E-11
111,124,2.10E-10
111,125,3.17E-10
111,126,2.73E-10
111,127,1.39E-10
112,0,2.02E-10
112,1,4
112,2,42
112,3,271
112,4,3325
112,5,11944
112,6,75836
112,7,264988
112,8,604964
112,9,1074702
112,10,1522767
112,11,1786290
112,12,1951617
112,13,2093431
